0, 1
55296, 0
55297, 1
55298, 2
55299, 3
55300, 0
55301, 1
55302, 2
55303, 3
55304, 0
55305, 1
55306, 2
55307, 3
55308, 0
55309, 1
55310, 2
55311, 3
55312, 0
55313, 1
55314, 2
55315, 3
55316, 0
55317, 1
55318, 2
55319, 3
55320, 0
55321, 1
55322, 2
55323, 3
