1,1.7886,24.916
2,1.7141,118.51
3,1.5119,172.86
4,3.0628,21.418
5,2.8253,82.066
6,2.926,92.766
7,2.8913,100.32
8,2.9169,111.1
9,3.3594,163.69
10,4.3338,40.847
11,3.9006,150.13
12,5.8263,27.974
13,4.6301,48.109
14,5.4483,145.24
15,7.3084,21.41
16,6.8009,32.195
17,6.9217,158.75
18,8.4358,100.44
19,8.7831,174.76
20,8.8757,165.38
21,9.5235,5.3006
22,9.8127,49.515
23,10.347,56.658
24,10.442,118.72
25,10.898,16.863
26,10.717,64.465
27,10.616,74.491
28,11.004,82.208
29,10.506,92.391
30,10.911,110.49
31,11.021,128.69
32,10.505,136.48
33,10.16,143.7
34,11.509,157.59
35,11.523,171.07
36,11.367,175.77
37,11.429,33.568
38,12.964,38.28
39,13.37,45.944
40,12.579,152.63
41,14.065,2.9715
42,14.34,24.856
43,14.69,19.672
44,15.372,161.59
45,14.964,166.34
46,15.427,13.494
47,15.419,29.601
48,16.895,172.91
49,17.902,57.272
50,18.348,74.958
51,18.253,136
52,17.508,143.54
53,18.565,64.456
54,18.547,82.271
55,18.855,92.707
56,18.571,100.16
57,18.739,110.61
58,19.003,120.51
59,18.503,128.5
60,19.682,8.9465
61,20.105,152.57
62,20.315,160.27
63,20.774,38.696
64,21.067,45.953
65,21.592,147.44
66,21.91,30.037
67,21.562,171.39
68,23.073,22.093
69,24.285,10.845
70,24.467,179.03
71,25.345,5.5659
72,24.894,15.448
73,26.339,64.986
74,26.306,74.54
75,26.217,128.1
76,26.492,82.635
77,26.56,92.396
78,26.575,102.51
79,26.492,110.25
80,26.586,120.67
81,28.394,38.596
82,29.504,17.384
83,28.633,46.544
84,29.064,53.843
85,28.675,139.21
86,28.956,146.76
87,28.621,154.61
88,29.211,161.94
89,29.978,174.18
90,30.478,22.47
91,30.782,30.139
92,30.655,169
93,33.004,8.2239
94,33.573,13.428
95,35.097,3.1062
96,35.589,47.487
97,35.401,72.612
98,35.425,83.522
99,35.372,91.502
100,35.094,103.47
101,35.154,109.5
102,35.413,121.46
103,35.191,127.9
104,35.61,139.4
105,35.443,53.585
106,35.415,65.544
107,36.451,146.47
108,36.406,154.25
109,36.278,162.09
110,37.114,37.285
